observation_date,CORESTICKM157SFRBATL,CORESTICKM158SFRBATL,CORESTICKM159SFRBATL,CORESTICKM679SFRBATL,GS10,INDPRO_LOG,PPIACO_PC1,TB3MS,UNRATE
1997-09-01,0.2061835,2.5024539,2.5448043,2.1720496,6.21,4.40712,-0.54602,4.95,4.9
1997-10-01,0.2772455,3.3781493,2.6189007,2.4889430,6.03,4.41601,-0.15625,4.97,4.7
1997-11-01,0.1911823,2.3184658,2.5485808,2.7319847,5.88,4.42397,-0.23401,5.14,4.6
1997-12-01,0.2493128,3.0331202,2.6215356,2.9089645,5.81,4.42824,-1.78156,5.16,4.7
1998-01-01,0.2540200,3.0911899,2.6731780,2.8136573,5.54,4.43268,-3.31534,5.04,4.6
1998-02-01,0.1885400,2.2860893,2.6915526,2.8028117,5.57,4.43446,-2.72374,5.09,4.6
1998-03-01,0.2529000,3.0773704,2.6723043,2.8175267,5.65,4.43488,-2.04242,5.03,4.7
1998-04-01,0.2244500,2.7268994,2.6404978,2.6962759,5.64,4.43833,-1.65354,4.95,4.3
1998-05-01,0.2052900,2.4914863,2.6113320,2.7649702,5.65,4.44485,-1.80534,5.00,4.4
1998-06-01,0.1891700,2.2938079,2.6002045,2.5039116,5.50,4.43889,-1.88679,4.98,4.5
1998-07-01,0.2027000,2.4597017,2.6033359,2.4149619,5.46,4.43491,-1.57604,4.96,4.5
1998-08-01,0.1617800,1.9587275,2.6339821,2.2371999,5.34,4.45530,-2.35849,4.90,4.5
1998-09-01,0.1673600,2.0269097,2.5942180,2.1482056,4.81,4.45437,-2.90196,4.61,4.6
1998-10-01,0.2194200,2.6650494,2.5350563,2.2164012,4.53,4.46120,-2.97340,3.96,4.5
1998-11-01,0.1799700,2.1811456,2.5235817,2.2906740,4.83,4.46028,-3.36200,4.41,4.4
1998-12-01,0.1654700,2.0037580,2.4378230,2.2829170,4.65,4.46431,-3.15457,4.39,4.4
1999-01-01,0.2004800,2.4324290,2.3831160,2.2056280,4.72,4.46844,-1.99362,4.34,4.3
1999-02-01,0.1230900,1.4871380,2.3162340,1.9737090,5.00,4.47422,-2.16000,4.44,4.4
1999-03-01,0.1757600,2.1296170,2.2375070,2.0156320,5.23,4.47634,-1.68404,4.44,4.2
1999-04-01,0.2137500,2.5954220,2.2265920,2.0697140,5.18,4.47857,-1.04083,4.29,4.3
1999-05-01,0.1334700,1.6134440,2.1533180,2.1120400,5.54,4.48468,-0.31974,4.50,4.2
1999-06-01,0.1077100,1.3001820,2.0702640,1.8348580,5.90,4.48402,0.32051,4.57,4.3
1999-07-01,0.2428300,2.9531950,2.1111440,1.9530940,5.79,4.48987,0.64051,4.55,4.3
1999-08-01,0.1457900,1.7635440,2.0948390,2.0032700,5.94,4.49425,2.17391,4.72,4.2
1999-09-01,0.1437200,1.7383110,2.0707460,2.1501150,5.92,4.49010,3.39257,4.68,4.2
1999-10-01,0.1986700,2.4102950,2.0496200,1.9702430,6.11,4.50282,2.98387,4.86,4.1
1999-11-01,0.2763700,3.3673410,2.1478210,2.5031380,6.03,4.50814,3.80259,5.07,4.1
1999-12-01,0.1851000,2.2440090,2.1678480,2.6726910,6.28,4.51610,4.07166,5.20,4.0
2000-01-01,0.3649200,4.4679990,2.3355190,3.3557950,6.66,4.51535,4.39382,5.32,4.0
2000-02-01,0.1658500,2.0084310,2.3792210,2.9008760,6.52,4.51879,6.13246,5.55,4.1
2000-03-01,0.2775800,3.3823370,2.4832860,3.2813480,6.26,4.52269,6.68842,5.69,4.0
2000-04-01,0.1413500,1.7094200,2.4092390,2.3641450,5.99,4.52900,5.74434,5.66,3.8
2000-05-01,0.2795600,3.4067480,2.5586470,2.8297550,6.44,4.53190,5.53328,5.79,4.0
2000-06-01,0.2471400,3.0063240,2.7014920,2.7049360,6.10,4.53262,6.86901,5.69,4.0
2000-07-01,0.2540300,3.0913490,2.7129700,3.1679960,6.05,4.53085,6.36436,5.96,4.0
2000-08-01,0.3035900,3.7045340,2.8748180,3.2669340,5.83,4.52819,4.72813,6.09,4.1
2000-09-01,0.1653900,2.0028440,2.8970820,2.9305000,5.80,4.53241,5.23438,6.00,3.9
2000-10-01,0.2209300,2.6836330,2.9199410,2.7946280,5.74,4.52872,6.02976,6.11,3.9
2000-11-01,0.2278600,2.7687930,2.8701450,2.4845160,5.72,4.52894,5.22214,6.17,3.9
2000-12-01,0.2843900,3.4665340,2.9720890,2.9723900,5.24,4.52554,6.57277,5.77,3.9
2001-01-01,0.2736700,3.3339160,2.8784680,3.1893040,5.16,4.52060,9.11925,5.15,4.2
2001-02-01,0.2644500,3.2199870,2.9797420,3.3400960,5.10,4.51399,5.85516,4.88,4.2
2001-03-01,0.2602000,3.1674240,2.9618860,3.2404190,4.89,4.51150,3.89908,4.42,4.3
2001-04-01,0.2670300,3.2518950,3.0911120,3.2130960,5.14,4.50798,4.36113,3.87,4.4
2001-05-01,0.2629200,3.2010760,3.0740100,3.2067930,5.39,4.50270,3.95137,3.62,4.3
2001-06-01,0.3702800,4.5349370,3.2006190,3.6608040,5.28,4.49737,1.27055,3.49,4.5
2001-07-01,0.2610200,3.1775910,3.2078110,3.6359320,5.24,4.49128,-0.22438,3.51,4.6
2001-08-01,0.3462600,4.2351340,3.2517130,3.9809200,4.97,4.49040,0.37622,3.36,4.9
2001-09-01,0.2983300,3.6392640,3.3887460,3.6830930,4.73,4.48498,-1.03935,2.64,5.0
2001-10-01,0.3133300,3.8254500,3.4840660,3.8996510,4.57,4.48193,-3.76662,2.16,5.3
2001-11-01,0.3420800,4.1830460,3.6019990,3.8823420,4.65,4.47604,-3.85185,1.87,5.5
2001-12-01,0.2485000,3.0230540,3.5649210,3.6760470,5.09,4.47565,-5.94714,1.69,5.7
2002-01-01,0.2664500,3.2446620,3.5574630,3.4823680,5.04,4.48259,-8.21429,1.65,5.7
2002-02-01,0.2353800,2.8614120,3.5274360,3.0429220,4.91,4.48253,-6.55022,1.72,5.7
2002-03-01,0.2031000,2.4646130,3.4684800,2.8564020,5.28,4.49006,-4.48859,1.79,5.7
2002-04-01,0.2644600,3.2200730,3.4658220,2.8482360,5.21,4.49480,-4.10557,1.71,5.9
2002-05-01,0.2496500,3.0373280,3.4521320,2.9068340,5.16,4.49908,-4.38596,1.73,5.8
2002-06-01,0.1661100,2.0115890,3.2416920,2.7549510,4.93,4.50727,-3.39483,1.70,5.8
2002-07-01,0.2824000,3.4419030,3.2637060,2.8285080,4.65,4.50694,-1.64918,1.68,5.8
2002-08-01,0.2324500,2.8253890,3.1465950,2.7579560,4.26,4.50591,-1.42429,1.62,5.7
2002-09-01,0.1816500,2.2017430,3.0266060,2.8217650,3.87,4.50687,-0.75019,1.63,5.7
2002-10-01,0.2262700,2.7493350,2.9371940,2.5917790,3.94,4.50423,2.22563,1.58,5.7
2002-11-01,0.2320500,2.8204260,2.8243220,2.5901280,4.05,4.50970,2.54237,1.23,5.9
2002-12-01,0.2171400,2.6370810,2.7921640,2.7355860,4.03,4.50414,3.74707,1.19,6.0
2003-01-01,0.2527900,3.0759800,2.7781590,2.8443380,4.05,4.51236,5.29183,1.17,5.8
2003-02-01,0.1548800,1.8745090,2.6956200,2.5279870,3.90,4.51361,7.16511,1.17,5.9
2003-03-01,0.1284700,1.5526080,2.6191350,2.1656010,3.81,4.51087,8.78274,1.13,5.9
2003-04-01,0.0997600,1.2037610,2.4505730,1.5432560,3.96,4.50459,4.58716,1.13,6.0
2003-05-01,0.1400700,1.6939000,2.3385880,1.4832140,3.57,4.50424,4.51070,1.07,6.1
2003-06-01,0.0908500,1.0956430,2.2616970,1.3307670,3.33,4.50557,5.42399,0.92,6.3
2003-07-01,0.2495700,3.0362320,2.2282170,1.9387030,3.98,4.51072,4.95427,0.90,6.2
2003-08-01,0.1609500,1.9485700,2.1552870,2.0237260,4.45,4.50859,4.94297,0.95,6.1
2003-09-01,0.2003100,2.4303620,2.1743110,2.4707560,4.27,4.51505,4.68632,0.94,6.1
2003-10-01,0.2030900,2.4645430,2.1506810,2.2808870,4.29,4.51639,4.57958,0.92,6.0
2003-11-01,0.1096700,1.3239890,2.0259560,2.0715860,4.30,4.52316,4.35763,0.93,5.8
2003-12-01,0.1599900,1.9368310,1.9677670,1.9073880,4.27,4.52367,4.96614,0.90,5.7
2004-01-01,0.2351400,2.8584010,1.9498130,2.0377930,4.15,4.52533,4.50850,0.88,5.7
2004-02-01,0.2406900,2.9268160,2.0371570,2.5730210,4.08,4.53152,3.27035,0.93,5.6
2004-03-01,0.2162100,2.6255960,2.1265670,2.8035240,3.83,4.52761,1.34561,0.94,5.8
2004-04-01,0.2186700,2.6558520,2.2478830,2.7359990,4.35,4.53148,5.84795,0.94,5.6
2004-05-01,0.1212000,1.4641460,2.2286120,2.2470220,4.72,4.53886,7.38844,1.02,5.6
2004-06-01,0.2300600,2.7958720,2.3707930,2.3035400,4.73,4.53115,6.66667,1.27,5.6
2004-07-01,0.1361700,1.6463180,2.2549970,1.9670780,4.50,4.53850,7.04430,1.33,5.5
2004-08-01,0.1557300,1.8848620,2.2496710,2.1078180,4.28,4.53935,7.24638,1.48,5.4
2004-09-01,0.1829100,2.2171740,2.2319200,1.9158490,4.13,4.54047,6.64260,1.65,5.4
2004-10-01,0.2005600,2.4334400,2.2293330,2.1782430,4.10,4.54934,7.68126,1.76,5.5
2004-11-01,0.1728000,2.0933780,2.2937970,2.2479000,4.19,4.55179,8.99928,2.07,5.4
2004-12-01,0.1701600,2.0611470,2.3041880,2.1958500,4.23,4.55956,7.67025,2.19,5.4
2005-01-01,0.2396900,2.9144950,2.3088360,2.3555800,4.22,4.56308,6.71853,2.33,5.3
2005-02-01,0.2116000,2.5689560,2.2791460,2.5142660,4.17,4.57028,6.68543,2.54,5.4
2005-03-01,0.1765400,2.1391120,2.2386540,2.5403640,4.50,4.56886,7.40741,2.74,5.2
2005-04-01,0.2119900,2.5737400,2.2318370,2.4270660,4.34,4.57094,7.04420,2.78,5.2
2005-05-01,0.2372300,2.8841860,2.3503110,2.5318910,4.14,4.57187,5.10899,2.84,5.1
2005-06-01,0.0740500,0.8922681,2.1910080,2.1129680,4.00,4.57624,4.82337,2.97,5.0
2005-07-01,0.2356900,2.8652220,2.2925710,2.2096010,4.18,4.57306,6.03799,3.22,5.0
2005-08-01,0.1207100,1.4581840,2.2568040,1.7351850,4.26,4.57634,6.48649,3.44,4.9
2005-09-01,0.2512100,3.0565100,2.3265140,2.4574860,4.20,4.55678,9.81720,3.42,5.0
2005-10-01,0.1924400,2.3338330,2.3182180,2.2807540,4.46,4.56893,10.80000,3.71,5.0
2005-11-01,0.2772500,3.3782270,2.4249110,2.9219290,4.54,4.57987,8.12417,3.88,5.0
2005-12-01,0.2074500,2.5180350,2.4630420,2.7423580,4.47,4.58468,8.52197,3.89,4.9
2006-01-01,0.2218600,2.6950400,2.4448160,2.8631000,4.42,4.58626,8.88005,4.24,4.7
2006-02-01,0.2586700,3.1486060,2.4929380,2.7868840,4.57,4.58669,6.72823,4.43,4.8
2006-03-01,0.2570800,3.1290040,2.5753490,2.9906700,4.72,4.58895,5.53025,4.51,4.7
2006-04-01,0.3096300,3.7794640,2.6752900,3.3519170,4.99,4.59191,6.00000,4.60,4.7
2006-05-01,0.3379000,4.1309660,2.7784060,3.6789800,5.11,4.59216,7.45301,4.72,4.6
2006-06-01,0.3183300,3.8875620,3.0292840,3.9325600,5.11,4.59552,7.64744,4.79,4.6
2006-07-01,0.2939700,3.5852020,3.0891870,3.8676700,5.09,4.59487,6.71785,4.95,4.7
2006-08-01,0.2476600,3.0127560,3.2199010,3.4945370,4.88,4.59920,6.53553,4.96,4.7
2006-09-01,0.2387300,2.9026930,3.2070540,3.1664510,4.72,4.59739,1.97287,4.81,4.5
2006-10-01,0.2690500,3.2767470,3.2859680,3.0639460,4.73,4.59636,-2.40674,4.92,4.4
2006-11-01,0.1367500,1.6534090,3.1412520,2.6085960,4.60,4.59609,0.54979,4.94,4.5
2006-12-01,0.1828200,2.2160580,3.1159000,2.3798630,4.56,4.60629,1.59509,4.85,4.4
2007-01-01,0.2421100,2.9443020,3.1367340,2.2698920,4.76,4.60271,-0.18259,4.98,4.6
2007-02-01,0.2739300,3.3371160,3.1524280,2.8314420,4.72,4.61231,3.09023,5.03,4.5
2007-03-01,0.2060200,2.5004320,3.0998880,2.9267160,4.56,4.61408,4.37731,4.94,4.4
2007-04-01,0.1710600,2.0721310,2.9574650,2.6352170,4.69,4.62077,4.32136,4.87,4.5
2007-05-01,0.1592900,1.9283620,2.7741990,2.1666860,4.75,4.62131,4.52352,4.73,4.4
2007-06-01,0.1694900,2.0529400,2.6217140,2.0177910,5.10,4.62158,4.63576,4.61,4.6
2007-07-01,0.1997600,2.4236510,2.5253220,2.1347680,5.00,4.62001,4.97602,4.82,4.7
2007-08-01,0.1829700,2.2179040,2.4591640,2.2313860,4.67,4.62197,2.68017,4.20,4.6
2007-09-01,0.2542300,3.0937480,2.4750030,2.5777540,4.52,4.62441,4.89722,3.89,4.7
2007-10-01,0.2882500,3.5143840,2.4946320,2.9405930,4.53,4.62148,7.70654,3.90,4.7
2007-11-01,0.2880300,3.5116140,2.6494700,3.3730590,4.15,4.62710,8.74848,3.27,4.7
2007-12-01,0.2442400,2.9705120,2.7123960,3.3318530,4.10,4.62768,7.85024,3.00,5.0
2008-01-01,0.2765600,3.3696540,2.7476950,3.2836730,3.74,4.62644,10.36585,2.75,5.0
2008-02-01,0.1471000,1.7795540,2.6177380,2.7043470,3.74,4.62277,9.53237,2.12,4.9
2008-03-01,0.2755600,3.3572480,2.6889490,2.8327650,3.51,4.61957,10.98641,1.26,5.1
2008-04-01,0.2067200,2.5090220,2.7255050,2.5465820,3.68,4.61270,11.37690,1.29,5.0
2008-05-01,0.2251400,2.7354460,2.7930430,2.8666140,3.88,4.60651,13.44489,1.73,5.4
2008-06-01,0.3067800,3.7441380,2.9339310,2.9948060,4.10,4.60390,15.36249,1.86,5.6
2008-07-01,0.2743000,3.3417200,3.0105040,3.2729350,4.01,4.59935,17.36151,1.63,5.8
2008-08-01,0.2513100,3.0576980,3.0807650,3.3808020,3.89,4.58343,15.42923,1.72,6.1
2008-09-01,0.2453400,2.9841550,3.0716290,3.1277420,3.69,4.53858,13.48703,1.13,6.1
2008-10-01,0.1428700,1.7279740,2.9222130,2.5881220,3.81,4.54858,6.69720,0.67,6.5
2008-11-01,0.1466300,1.7738180,2.7771010,2.1603310,3.53,4.53541,-1.22905,0.19,6.8
2008-12-01,0.0856500,1.0326330,2.6145070,1.5109080,2.42,4.50675,-4.31131,0.03,7.3
2009-01-01,0.1998200,2.4243160,2.5359750,1.7420000,2.52,4.48155,-5.41436,0.13,7.8
2009-02-01,0.1535400,1.8581400,2.5425700,1.7700910,2.87,4.47555,-7.33443,0.30,8.3
2009-03-01,0.1730000,2.0959280,2.4377010,2.1258640,2.82,4.45978,-10.53752,0.21,8.7
2009-04-01,0.1306300,1.5788170,2.3599140,1.8440750,2.93,4.45191,-11.41959,0.16,9.0
2009-05-01,0.1408400,1.7032620,2.2738150,1.7924300,3.29,4.44199,-13.12309,0.18,9.4
2009-06-01,0.1147900,1.3862700,2.0780630,1.5560320,3.72,4.43882,-13.16708,0.18,9.5
2009-07-01,0.1094100,1.3209030,1.9102120,1.4700080,3.56,4.45068,-16.05839,0.18,9.5
2009-08-01,0.1006300,1.2143150,1.7570470,1.3071380,3.59,4.46175,-12.06030,0.17,9.6
2009-09-01,0.0934300,1.1269530,1.6028460,1.2206930,3.40,4.47029,-11.57948,0.12,9.8
2009-10-01,0.0505700,0.6085469,1.5092020,0.9829174,3.39,4.47256,-6.00858,0.07,10.0
2009-11-01,0.0009790,0.0117525,1.3615690,0.5813851,3.40,4.47664,0.33937,0.05,9.9
2009-12-01,0.0433900,0.5219505,1.3187750,0.3804042,3.59,4.48006,4.21299,0.05,9.9
2010-01-01,0.0534400,0.6431612,1.1707640,0.3919149,3.73,4.49077,6.25000,0.06,9.8
2010-02-01,0.0326900,0.3929762,1.0486840,0.5193108,3.69,4.49429,6.91081,0.11,9.8
2010-03-01,0.0508900,0.6124052,0.9255024,0.5494525,3.73,4.50132,9.04224,0.15,9.9
2010-04-01,0.0749800,0.9034529,0.8694130,0.6360610,3.85,4.50492,9.04790,0.16,9.9
2010-05-01,0.0652800,0.7861915,0.7933020,0.7672789,3.42,4.51854,8.19672,0.16,9.6
2010-06-01,0.0996100,1.2018730,0.7780127,0.9636875,3.20,4.52074,5.39920,0.12,9.4
2010-07-01,0.0757000,0.9121619,0.7440706,0.9665921,3.01,4.52456,6.72464,0.16,9.4
2010-08-01,0.0480200,0.5777336,0.6911158,0.8969338,2.70,4.52822,5.65714,0.16,9.5
2010-09-01,0.0663500,0.7990593,0.6638685,0.7628891,2.65,4.53102,6.20333,0.15,9.5
2010-10-01,0.0589900,0.7101279,0.6723344,0.6955992,2.54,4.52832,6.50685,0.13,9.4
2010-11-01,0.1509500,1.8264550,0.8233069,1.1106150,2.76,4.52903,5.80609,0.14,9.8
2010-12-01,0.0508100,0.6114211,0.8307821,1.0478360,3.29,4.53894,6.51319,0.14,9.3
2011-01-01,0.1757000,2.1289270,0.9539952,1.5201440,3.39,4.53677,5.93733,0.15,9.1
2011-02-01,0.1950300,2.3655980,1.1178290,1.6990020,3.58,4.53265,8.17680,0.13,9.0
2011-03-01,0.1123800,1.3569100,1.1799720,1.9495670,3.41,4.54296,8.67430,0.10,9.0
2011-04-01,0.1049700,1.2669310,1.2102950,1.6619290,3.46,4.53964,10.14100,0.06,9.1
2011-05-01,0.1105500,1.3346610,1.2560790,1.3194930,3.17,4.54087,10.44372,0.04,9.0
2011-06-01,0.1370500,1.6570210,1.2939500,1.4193950,3.00,4.54382,11.11717,0.04,9.1
2011-07-01,0.1986900,2.4105130,1.4184400,1.7997350,3.00,4.54856,11.13525,0.04,9.0
2011-08-01,0.2778700,3.3858870,1.6514420,2.4820320,2.30,4.55490,9.89724,0.02,9.0
2011-09-01,0.1353300,1.6360530,1.7215150,2.4749850,1.98,4.55413,10.16766,0.01,9.0
2011-10-01,0.1714500,2.0768560,1.8358440,2.3635750,2.15,4.56110,7.77063,0.02,8.8
2011-11-01,0.1505400,1.8215460,1.8354340,1.8446580,2.01,4.56099,7.29888,0.01,8.6
2011-12-01,0.2567800,3.1252370,2.0450780,2.3396620,1.98,4.56623,5.32420,0.01,8.5
2012-01-01,0.2427300,2.9519010,2.1133510,2.6312630,1.97,4.57223,4.15153,0.03,8.3
2012-02-01,0.0995800,1.2015770,2.0160800,2.4225390,1.97,4.57539,2.96221,0.09,8.3
2012-03-01,0.2171100,2.6366130,2.1227990,2.2605180,2.17,4.57017,2.51004,0.08,8.2
2012-04-01,0.1726000,2.0910110,2.1917960,1.9746830,2.05,4.57730,0.29542,0.08,8.2
2012-05-01,0.1070300,1.2919090,2.1882030,2.0050150,1.80,4.57944,-1.07790,0.09,8.2
2012-06-01,0.1867500,2.2642010,2.2389270,1.8814920,1.62,4.57961,-2.01079,0.09,8.2
2012-07-01,0.2198100,2.6698780,2.2604790,2.0736890,1.53,4.58161,-2.19941,0.10,8.2
2012-08-01,0.1902000,2.3063690,2.1710700,2.4133210,1.68,4.57753,-0.24606,0.10,8.1
2012-09-01,0.1825500,2.2127200,2.2192530,2.3961320,1.72,4.57699,0.34364,0.11,7.8
2012-10-01,0.1589700,1.9244400,2.2065250,2.1477140,1.75,4.58017,1.19344,0.10,7.8
2012-11-01,0.1399000,1.6917410,2.1956610,1.9427440,1.65,4.58403,0.19861,0.09,7.7
2012-12-01,0.1699200,2.0582540,2.1071270,1.8913660,1.72,4.58689,0.85085,0.07,7.9
2013-01-01,0.2022900,2.4546180,2.0659350,2.0677290,1.91,4.58674,0.89686,0.07,8.0
2013-02-01,0.1758300,2.1305420,2.1436830,2.2143260,1.98,4.59151,1.33929,0.10,7.7
2013-03-01,0.1712300,2.0741980,2.0969230,2.2196480,1.96,4.59559,-0.09794,0.09,7.5
2013-04-01,0.0110400,0.1325386,1.9322550,1.4414880,1.76,4.59456,-0.09818,0.06,7.6
2013-05-01,0.0803100,0.9679528,1.9050480,1.0551030,1.93,4.59551,1.08965,0.04,7.5
2013-06-01,0.1562700,1.8914930,1.8740460,0.9947737,2.30,4.59736,2.25225,0.05,7.5
2013-07-01,0.2112000,2.5640820,1.8652940,1.8057380,2.58,4.59410,2.14893,0.04,7.3
2013-08-01,0.2358800,2.8675970,1.9117450,2.4402440,2.74,4.60005,0.74001,0.04,7.2
2013-09-01,0.1594100,1.9297730,1.8882050,2.4530710,2.81,4.60538,-0.24462,0.02,7.2
2013-10-01,0.1378300,1.6665610,1.8666980,2.1533450,2.62,4.60421,-0.49140,0.05,7.2
2013-11-01,0.1637500,1.9827980,1.8909630,1.8596170,2.72,4.60675,-0.29732,0.07,6.9
2013-12-01,0.1516500,1.8350910,1.8723780,1.8280680,2.90,4.60890,0.24814,0.07,6.7
2014-01-01,0.1526800,1.8476160,1.8219440,1.8884800,2.86,4.60507,0.64198,0.04,6.6
2014-02-01,0.1436200,1.7371600,1.7892040,1.8066100,2.71,4.61261,0.68527,0.05,6.7
2014-03-01,0.2029600,2.4628450,1.8214450,2.0153750,2.72,4.62245,1.47059,0.05,6.7
2014-04-01,0.2116900,2.5700170,2.0257240,2.2560040,2.71,4.62328,2.35872,0.03,6.2
2014-05-01,0.1801600,2.1834660,2.1275180,2.4053130,2.56,4.62732,1.91083,0.03,6.3
2014-06-01,0.1711900,2.0736900,2.1427240,2.2755030,2.60,4.63062,1.95791,0.04,6.1
2014-07-01,0.1676400,2.0303080,2.0983190,2.0958010,2.54,4.63274,1.76125,0.03,6.2
2014-08-01,0.0991200,1.1959550,1.9590170,1.7658480,2.42,4.63115,1.37120,0.03,6.1
2014-09-01,0.1507200,1.8236900,1.9501700,1.6826980,2.53,4.63416,1.22609,0.02,5.9
2014-10-01,0.1882100,2.2820660,2.0014630,1.7662630,2.30,4.63435,0.44444,0.02,5.7
2014-11-01,0.1614800,1.9550200,1.9991470,2.0200770,2.33,4.64052,-0.14911,0.02,5.8
2014-12-01,0.1144200,1.3816880,1.9612260,1.8722440,2.21,4.64068,-2.47525,0.03,5.6
2015-01-01,0.1675500,2.0292330,1.9763650,1.7882350,1.88,4.63271,-5.78999,0.03,5.7
2015-02-01,0.1398400,1.6911040,1.9725170,1.7003310,1.98,4.62631,-7.09772,0.02,5.5
2015-03-01,0.2197500,2.6690910,1.9896060,2.1290050,2.04,4.62288,-7.48792,0.03,5.4
2015-04-01,0.2746700,3.3463240,2.0537100,2.5665870,1.94,4.61735,-8.35334,0.02,5.4
2015-05-01,0.1829600,2.2177200,2.0565610,2.7433320,2.20,4.61282,-7.01923,0.02,5.6
2015-06-01,0.2174900,2.6412850,2.1037320,2.7340560,2.36,4.60975,-6.48104,0.02,5.3
2015-07-01,0.1938700,2.3514550,2.1304750,2.4033340,2.32,4.61600,-6.77885,0.03,5.2
2015-08-01,0.1370800,1.6574420,2.1692070,2.2158930,2.17,4.61429,-7.29469,0.07,5.1
2015-09-01,0.2480900,3.0179850,2.2685360,2.3407870,2.17,4.61148,-8.38178,0.02,5.0
2015-10-01,0.2538100,3.0885440,2.3354920,2.5858700,2.07,4.60673,-7.81711,0.02,5.0
2015-11-01,0.2193500,2.6642220,2.3946250,2.9234160,2.26,4.59952,-7.56595,0.12,5.1
2015-12-01,0.1563400,1.8922450,2.4374970,2.5471400,2.24,4.59459,-6.85279,0.23,5.0
2016-01-01,0.1904100,2.3090460,2.4608790,2.2880180,2.09,4.59955,-4.89583,0.26,4.8
2016-02-01,0.2154700,2.6164540,2.5382530,2.2721510,1.78,4.59434,-5.12821,0.31,4.9
2016-03-01,0.2079800,2.5245290,2.5262140,2.4832620,1.89,4.58663,-4.90862,0.29,5.0
2016-04-01,0.2797700,3.4094410,2.5314300,2.8493750,1.81,4.58983,-4.03353,0.23,5.1
2016-05-01,0.2164200,2.6281850,2.5656780,2.8532940,1.81,4.58757,-4.18821,0.27,4.8
2016-06-01,0.2154800,2.6166830,2.5636290,2.8841010,1.64,4.59240,-3.69610,0.27,4.9
2016-07-01,0.1997600,2.4236420,2.5696550,2.5561270,1.50,4.59355,-3.19752,0.30,4.8
2016-08-01,0.2802900,3.4158740,2.7163470,2.8178370,1.56,4.59252,-2.76186,0.30,4.9
2016-09-01,0.1587400,1.9215690,2.6247990,2.5851520,1.63,4.59163,-1.16341,0.29,5.0
2016-10-01,0.1341100,1.6211990,2.5022680,2.3165470,1.76,4.59233,-0.42667,0.33,4.9
2016-11-01,0.2352900,2.8602570,2.5185640,2.1329810,2.14,4.58847,0.32310,0.45,4.7
2016-12-01,0.2215200,2.6908670,2.5852860,2.3893020,2.49,4.59553,2.56131,0.51,4.7
2017-01-01,0.2553200,3.1071750,2.6517390,2.8859580,2.43,4.59326,4.43593,0.51,4.7
2017-02-01,0.2279900,2.7704270,2.6645660,2.8559980,2.42,4.58940,5.68119,0.52,4.6
2017-03-01,-0.0145400,-0.1743745,2.4365860,1.8903440,2.48,4.59562,5.16200,0.74,4.4
2017-04-01,0.0830900,1.0016530,2.2356720,1.1920110,2.30,4.60559,5.34934,0.80,4.4
2017-05-01,0.1222800,1.4772720,2.1396340,0.7657870,2.30,4.60645,4.04749,0.89,4.4
2017-06-01,0.1982900,2.4055910,2.1221090,1.6265020,2.19,4.60853,3.19829,0.98,4.3
2017-07-01,0.2092500,2.5400610,2.1317770,2.1398800,2.32,4.60603,3.09004,1.07,4.3
2017-08-01,0.2245900,2.7286540,2.0750470,2.5580170,2.21,4.60149,3.85852,1.01,4.4
2017-09-01,0.1747400,2.1171400,2.0913540,2.4616320,2.20,4.60265,4.22686,1.03,4.3
2017-10-01,0.2186800,2.6559480,2.1775810,2.5002170,2.36,4.61501,4.39207,1.07,4.2
2017-11-01,0.1589900,1.9246190,2.0998030,2.2321010,2.35,4.61759,5.15298,1.23,4.2
2017-12-01,0.2385800,2.9008670,2.1171860,2.4929710,2.40,4.61993,4.30393,1.32,4.1
2018-01-01,0.2952100,3.6006230,2.1578230,2.8064030,2.58,4.61991,3.77556,1.41,4.0
2018-02-01,0.1939200,2.3520390,2.1231010,2.9499090,2.86,4.62234,4.01879,1.57,4.1
2018-03-01,0.2241800,2.7235600,2.3669250,2.8907440,2.84,4.62688,4.07311,1.70,4.0
2018-04-01,0.2049800,2.4876220,2.4915920,2.5209590,2.87,4.63817,3.78238,1.76,4.0
2018-05-01,0.1727100,2.0922920,2.5432120,2.4341600,2.98,4.62870,5.39419,1.86,3.8
2018-06-01,0.2067800,2.5097150,2.5518970,2.3630290,2.91,4.63692,5.47521,1.90,4.0
2018-07-01,0.1768600,2.1430880,2.5187530,2.2481960,2.89,4.63818,5.58140,1.96,3.8
2018-08-01,0.1402100,1.6956020,2.4324430,2.1155920,2.89,4.64495,4.95356,2.03,3.8
2018-09-01,0.2045100,2.4818690,2.4628810,2.1063450,3.00,4.64539,4.51745,2.13,3.7
2018-10-01,0.1720800,2.0845900,2.4152360,2.0868490,3.15,4.64371,4.97691,2.25,3.8
2018-11-01,0.2188200,2.6576900,2.4764180,2.4077690,3.12,4.64451,3.26697,2.33,3.8
2018-12-01,0.2187800,2.6571930,2.4561730,2.4661350,2.83,4.64482,2.39429,2.37,3.9
2019-01-01,0.2158000,2.6205970,2.3750540,2.6451590,2.71,4.63822,0.60637,2.37,4.0
2019-02-01,0.1947900,2.3627000,2.3759430,2.5467460,2.68,4.63303,-0.05018,2.39,3.8
2019-03-01,0.2055800,2.4950580,2.3569460,2.4927310,2.57,4.63314,0.75263,2.40,3.8
2019-04-01,0.2400500,2.9189210,2.3927730,2.5919530,2.53,4.62766,0.89865,2.38,3.7
